Ordem;NroProcessoPI;Titular;CNPJ-Titular;CNPJ(ID Alternativo);IFES titular;Qtde de empregados;Natureza do Titular;Tipo do Titular;Tamanho do Titular;Esfera;Região;Seção;Descr.Seção;Divisão;Descr.Divisão;Ano requerimento;Ano 1º TT
18460;PI08050767;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2008;Não TT
18461;PI09039589;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2009;Não TT
18462;PI09049134;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2009;Não TT
18463;PI09026312;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2009;Não TT
18464;PI10000151;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18465;PI09022414;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2009;Não TT
18466;PI09036768;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2009;Não TT
18467;PI10000160;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18468;PI09045805;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2009;Não TT
18469;PI09056386;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2009;Não TT
18470;BR1320130283974;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2013;Não TT
18471;PI09252940;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2009;Não TT
18472;PI09142843;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2009;Não TT
18473;PI09142835;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2009;Não TT
18474;PI09132570;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2009;Não TT
18475;PI10007539;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18476;PI10007750;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18477;PI10012095;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18478;PI10015299;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18479;PI10032304;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18480;PI10032002;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18481;PI10026916;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18482;PI10029001;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18483;PI10029052;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18484;PI10034145;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18485;PI10154965;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2010;Não TT
18486;PI11000295;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2011;Não TT
18487;PI11000309;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2011;Não TT
18488;PI11000465;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2011;Não TT
18489;PI11019646;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2011;Não TT
18490;PI11025603;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2011;Não TT
18491;PI11030615;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2011;Não TT
18492;PI11024267;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2011;Não TT
18493;PI11032669;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2011;Não TT
18494;PI11039906;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2011;Não TT
18495;PI11064609;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2011;Não TT
18496;MU91028345;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2011;Não TT
18497;BR1020120074516;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2012;Não TT
18498;BR2020120074520;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2012;Não TT
18499;BR1020120114607;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2012;Não TT
18500;BR1020120157667;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2012;Não TT
18501;BR1020120212994;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2012;Não TT
18502;BR1020120213001;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2012;Não TT
18503;BR1020120247488;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2012;Não TT
18504;BR1020120335409;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2012;Não TT
18505;BR1020120335379;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2012;Não TT
18506;BR1020130005711;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2013;Não TT
18507;BR1020130024147;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2013;Não TT
18508;BR1020130068292;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2013;Não TT
18509;BR1020130068306;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2013;Não TT
18510;BR1020130178578;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2013;Não TT
18511;BR1020130178586;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2013;Não TT
18512;BR1020130217182;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2013;Não TT
18513;BR1020130267503;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2013;Não TT
18514;BR1020140023267;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2014;Não TT
18515;BR1020140113673;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2014;Não TT
18516;BR1020140113681;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2014;Não TT
18517;BR1020140173528;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2014;Não TT
18518;BR1020140249249;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2014;Não TT
18519;BR1020140262776;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2014;Não TT
18520;BR2020140268362;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2014;Não TT
18521;BR1020150057717;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2015;Não TT
18522;BR2020150084558;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2015;Não TT
18523;BR2020150108473;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2015;Não TT
18524;BR1020150183712;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2015;Não TT
18525;BR1020150243561;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;21.949.888/0001-83;21.949.888/0001-83;;Agência de Fomento;Pública;Agência de Fomento;Não se aplica;Estadual;Sudeste;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;2015;Não TT
